PericopeID^ReferenceRange
2188^matthew 20:17 - revelation 6:5
2189^revelation 6:5 - luke 17:11
2190^luke 17:11 - 1john 4:1
2191^1john 4:1 - revelation 8:10
2192^revelation 8:10 - revelation 14:6
2193^revelation 14:6 - revelation 4:1
2194^revelation 4:1 - revelation 4:1
2195^revelation 4:1 - matthew 15:1
2196^matthew 15:1 - luke 9:28
2197^luke 9:28 - matthew 17:1
2198^matthew 17:1 - matthew 17:1
2199^matthew 17:1 - revelation 22:2
2200^revelation 22:2 - romans 5:1
2201^romans 5:1 - matthew 21:1
2202^matthew 21:1 - 1john 5:18
2203^1john 5:18 - 1corinthians 14:26
2204^1corinthians 14:26 - john 8:30
2205^john 8:30 - matthew 10:1
2206^matthew 10:1 - matthew 20:20
2207^matthew 20:20 - revelation 13:1
2208^revelation 13:1 - revelation 11:1
2209^revelation 11:1 - revelation 11:1
2210^revelation 11:1 - john 7:45
2211^john 7:45 - matthew 18:21
2212^matthew 18:21 - jude 1:8
2213^jude 1:8 - john 15:1
2214^john 15:1 - 1corinthians 7:25
2215^1corinthians 7:25 - matthew 12:31
2216^matthew 12:31 - 1corinthians 6:9
2217^1corinthians 6:9 - acts 1:13
2218^acts 1:13 - acts 17:1
2219^acts 17:1 - acts 24:22
2220^acts 24:22 - revelation 17:14
2221^revelation 17:14 - revelation 17:14
2222^revelation 17:14 - acts 28:5
2223^acts 28:5 - matthew 22:9
2224^matthew 22:9 - acts 12:22
2225^acts 12:22 - romans 6:15
2226^romans 6:15 - revelation 12:7
2227^revelation 12:7 - revelation 2:5
2228^revelation 2:5 - john 14:5
2229^john 14:5 - mark 10:1
2230^mark 10:1 - hebrews 10:1
2231^hebrews 10:1 - john 2:1
2232^john 2:1 - acts 26:31
2233^acts 26:31 - mark 12:41
2234^mark 12:41 - revelation 14:20
2235^revelation 14:20 - james 3:13
2236^james 3:13 - 1corinthians 3:19
2237^1corinthians 3:19 - matthew 2:1
2238^matthew 2:1 - mark 11:20
2239^mark 11:20 - john 1:6
2240^john 1:6 - john 5:39
2241^john 5:39 - revelation 12:1
2242^revelation 12:1 - matthew 26:6
2243^matthew 26:6 - john 8:1
2244^john 8:1 - revelation 17:1
2245^revelation 17:1 - revelation 12:13
2246^revelation 12:13 - matthew 9:18
2247^matthew 9:18 - revelation 12:1
2248^revelation 12:1 - matthew 28:1
2249^matthew 28:1 - john 1:14
2250^john 1:14 - acts 6:7
2251^acts 6:7 - 1john 1:1
2252^1john 1:1 - revelation 21:1
2253^revelation 21:1 - hebrews 11:7
2254^hebrews 11:7 - 1peter 5:5
2255^1peter 5:5 - 1corinthians 11:4
2256^1corinthians 11:4 - revelation 7:14
2257^revelation 7:14 - mark 16:14
2258^mark 16:14 - romans 11:16
2259^romans 11:16 - romans 3:9
2260^romans 3:9 - hebrews 3:7
2261^hebrews 3:7 - john 12:44
2262^john 12:44 - romans 3:20
2263^romans 3:20 - revelation 5:12
2264^revelation 5:12 - galatians 4:7
2265^galatians 4:7 - philippians 3:12
2266^philippians 3:12 - john 6:15
2267^john 6:15 - luke 24:9
2268^luke 24:9 - acts 1:12
2269^acts 1:12 - matthew 2:9
2270^matthew 2:9 - acts 5:33
2271^acts 5:33 - 1timothy 2:12
2272^1timothy 2:12 - john 9:13
2273^john 9:13 - acts 27:14
2274^acts 27:14 - mark 7:8
2275^mark 7:8 - john 19:23
2276^john 19:23 - acts 4:13
2277^acts 4:13 - acts 28:11
2278^acts 28:11 - mark 5:13
2279^mark 5:13 - revelation 11:6
2280^revelation 11:6 - revelation 11:8
2281^revelation 11:8 - acts 14:21
2282^acts 14:21 - acts 11:27
2283^acts 11:27 - 1timothy 2:15
2284^1timothy 2:15 - romans 8:1
2285^romans 8:1 - galatians 3:6
2286^galatians 3:6 - james 3:13
2287^james 3:13 - luke 15:1
2288^luke 15:1 - luke 14:25
2289^luke 14:25 - revelation 6:1
2290^revelation 6:1 - acts 2:37
2291^acts 2:37 - revelation 2:18
2292^revelation 2:18 - revelation 2:18
2293^revelation 2:18 - philippians 2:19
2294^philippians 2:19 - 1corinthians 16:10
2295^1corinthians 16:10 - 2timothy 2:1
2296^2timothy 2:1 - 1timothy 1:1
2297^1timothy 1:1 - acts 16:1
2298^acts 16:1 - 1timothy 1:1
2299^1timothy 1:1 - 1thessalonians 3:6
2300^1thessalonians 3:6 - 1thessalonians 3:1
2301^1thessalonians 3:1 - 1thessalonians 3:1
2302^1thessalonians 3:1 - 2corinthians 8:16
2303^2corinthians 8:16 - titus 3:1
2304^titus 3:1 - philippians 2:12
2305^philippians 2:12 - 1corinthians 8:1
2306^1corinthians 8:1 - james 5:14
2307^james 5:14 - james 1:5
2308^james 1:5 - hebrews 13:5
2309^hebrews 13:5 - matthew 18:7
2310^matthew 18:7 - 1corinthians 9:18
2311^1corinthians 9:18 - galatians 6:6
2312^galatians 6:6 - 1peter 2:13
2313^1peter 2:13 - 2timothy 1:8
2314^2timothy 1:8 - colossians 2:8
2315^colossians 2:8 - ephesians 4:25
2316^ephesians 4:25 - matthew 5:27
2317^matthew 5:27 - hebrews 13:10
2318^hebrews 13:10 - luke 14:12
2319^luke 14:12 - ephesians 5:3
2320^ephesians 5:3 - james 5:12
2321^james 5:12 - hebrews 13:16
2322^hebrews 13:16 - hebrews 13:4
2323^hebrews 13:4 - 1timothy 6:20
2324^1timothy 6:20 - 1thessalonians 4:6
2325^1thessalonians 4:6 - philippians 1:21
2326^philippians 1:21 - 1thessalonians 4:9
2327^1thessalonians 4:9 - 1john 2:9
2328^1john 2:9 - matthew 5:43
2329^matthew 5:43 - hebrews 13:17
2330^hebrews 13:17 - hebrews 13:18
2331^hebrews 13:18 - james 5:13
2332^james 5:13 - colossians 3:10
2333^colossians 3:10 - ephesians 4:24
2334^ephesians 4:24 - hebrews 13:7
2335^hebrews 13:7 - matthew 5:33
2336^matthew 5:33 - hebrews 13:9
2337^hebrews 13:9 - 2corinthians 4:12
2338^2corinthians 4:12 - acts 5:14
2339^acts 5:14 - 3john 1:7
2340^3john 1:7 - mark 16:12
2341^mark 16:12 - ephesians 5:15
2342^ephesians 5:15 - colossians 4:5
2343^colossians 4:5 - 1john 1:5
2344^1john 1:5 - mark 7:1
2345^mark 7:1 - 2corinthians 4:7
2346^2corinthians 4:7 - matthew 6:19
2347^matthew 6:19 - acts 18:12
2348^acts 18:12 - philippians 1:12
2349^philippians 1:12 - matthew 22:15
2350^matthew 22:15 - acts 21:1
2351^acts 21:1 - acts 27:1
2352^acts 27:1 - 2corinthians 2:12
2353^2corinthians 2:12 - luke 11:27
2354^luke 11:27 - 1peter 3:8
2355^1peter 3:8 - mark 14:1
2356^mark 14:1 - matthew 26:1
2357^matthew 26:1 - luke 23:39
2358^luke 23:39 - philippians 2:19
2359^philippians 2:19 - ephesians 6:21
2360^ephesians 6:21 - romans 1:8
2361^romans 1:8 - luke 14:15
2362^luke 14:15 - 1john 2:18
2363^1john 2:18 - 1john 1:1
2364^1john 1:1 - 1john 5:1
2365^1john 5:1 - romans 12:1
2366^romans 12:1 - ephesians 4:1
2367^ephesians 4:1 - romans 2:1
2368^romans 2:1 - romans 1:18
2369^romans 1:18 - mark 15:6
2370^mark 15:6 - 1corinthians 7:25
2371^1corinthians 7:25 - romans 8:1
2372^romans 8:1 - 1john 1:5
2373^1john 1:5 - 2john 1:4
2374^2john 1:4 - colossians 2:6
2375^colossians 2:6 - 2timothy 3:1
2376^2timothy 3:1 - 2peter 3:8
2377^2peter 3:8 - philippians 3:1
2378^philippians 3:1 - james 4:1
2379^james 4:1 - luke 12:1
2380^luke 12:1 - 1corinthians 10:1
2381^1corinthians 10:1 - 2timothy 4:14
2382^2timothy 4:14 - luke 12:13
2383^luke 12:13 - acts 20:29
2384^acts 20:29 - romans 8:29
2385^romans 8:29 - james 3:1
2386^james 3:1 - james 1:1
2387^james 1:1 - james 4:1
2388^james 4:1 - 1corinthians 4:7
2389^1corinthians 4:7 - hebrews 4:16
2390^hebrews 4:16 - romans 6:1
2391^romans 6:1 - 1john 2:18
2392^1john 2:18 - mark 4:21
2393^mark 4:21 - 1corinthians 10:13
2394^1corinthians 10:13 - 1corinthians 8:8
2395^1corinthians 8:8 - luke 12:22
2396^luke 12:22 - 1corinthians 10:21
2397^1corinthians 10:21 - romans 15:2
2398^romans 15:2 - hebrews 2:1
2399^hebrews 2:1 - james 5:7
2400^james 5:7 - matthew 24:42
2401^matthew 24:42 - romans 5:10
2402^romans 5:10 - galatians 4:1
2403^galatians 4:1 - luke 19:41
2404^luke 19:41 - matthew 24:3
2405^matthew 24:3 - matthew 15:10
2406^matthew 15:10 - hebrews 11:1
2407^hebrews 11:1 - romans 8:5
2408^romans 8:5 - romans 1:16
2409^romans 1:16 - revelation 2:1
2410^revelation 2:1 - matthew 5:21
2411^matthew 5:21 - 1timothy 6:11
2412^1timothy 6:11 - romans 1:21
2413^romans 1:21 - acts 5:21
2414^acts 5:21 - revelation 12:6
2415^revelation 12:6 - acts 8:18
2416^acts 8:18 - matthew 14:15
2417^matthew 14:15 - acts 21:27
2418^acts 21:27 - john 2:14
2419^john 2:14 - john 13:31
2420^john 13:31 - 1corinthians 15:50
2421^1corinthians 15:50 - romans 5:20
2422^romans 5:20 - jude 1:20
2423^jude 1:20 - acts 17:32
2424^acts 17:32 - matthew 14:3
2425^matthew 14:3 - 2peter 1:12
2426^2peter 1:12 - 2corinthians 7:3
2427^2corinthians 7:3 - 2corinthians 3:6
2428^2corinthians 3:6 - acts 4:23
2429^acts 4:23 - acts 7:54
2430^acts 7:54 - hebrews 9:11
2431^hebrews 9:11 - acts 3:17
2432^acts 3:17 - matthew 18:23
2433^matthew 18:23 - acts 11:18
2434^acts 11:18 - acts 19:35
2435^acts 19:35 - james 2:17
2436^james 2:17 - revelation 17:5
2437^revelation 17:5 - ephesians 1:11
2438^ephesians 1:11 - philippians 3:7
2439^philippians 3:7 - revelation 5:9
2440^revelation 5:9 - 2corinthians 9:10
2441^2corinthians 9:10 - romans 14:15
2442^romans 14:15 - romans 3:3
2443^romans 3:3 - 1john 5:3
2444^1john 5:3 - acts 2:41
2445^acts 2:41 - matthew 5:3
2446^matthew 5:3 - acts 10:11
2447^acts 10:11 - galatians 3:1
2448^galatians 3:1 - luke 2:39
2449^luke 2:39 - luke 22:24
2450^luke 22:24 - 1john 3:3
2451^1john 3:3 - john 9:39
2452^john 9:39 - mark 16:15
2453^mark 16:15 - acts 2:14
2454^acts 2:14 - 1corinthians 4:16
2455^1corinthians 4:16 - 3john 1:11
2456^3john 1:11 - matthew 22:41
2457^matthew 22:41 - galatians 2:14
2458^galatians 2:14 - james 5:1
2459^james 5:1 - 2timothy 4:9
2460^2timothy 4:9 - 1corinthians 1:26
2461^1corinthians 1:26 - acts 3:13
2462^acts 3:13 - hebrews 11:6
2463^hebrews 11:6 - acts 2:1
2464^acts 2:1 - acts 8:4
2465^acts 8:4 - acts 13:1
2466^acts 13:1 - matthew 24:9
2467^matthew 24:9 - ephesians 5:22
2468^ephesians 5:22 - luke 11:37
2469^luke 11:37 - matthew 23:1
2470^matthew 23:1 - matthew 11:20
2471^matthew 11:20 - luke 6:24
2472^luke 6:24 - 1corinthians 14:34
2473^1corinthians 14:34 - luke 8:1
2474^luke 8:1 - luke 8:1
2475^luke 8:1 - revelation 4:5
2476^revelation 4:5 - colossians 2:18
2477^colossians 2:18 - philippians 1:27
2478^philippians 1:27 - 2thessalonians 1:5
2479^2thessalonians 1:5 - acts 27:44
2480^acts 27:44 - 1corinthians 12:7
2481^1corinthians 12:7 - acts 28:30
2482^acts 28:30 - 2corinthians 12:9
2483^2corinthians 12:9 - romans 7:7
2484^romans 7:7 - john 12:42
2485^john 12:42 - 1corinthians 4:15
2486^1corinthians 4:15 - 1corinthians 9:15
2487^1corinthians 9:15 - matthew 5:21
2488^matthew 5:21 - 1corinthians 5:6
2489^1corinthians 5:6 - luke 1:67
2490^luke 1:67 - luke 1:80
